mppi_config,mppi_model,sim_model,track_choice,dt,V_target,t,x,y,yaw,vx,vy,omega,throttle,steering,speed,beta,comp_sat
,,,,,,1756197491.2270393,-0.9944152905574125,-2.1284702876690846,0.19242289986377875,1.3188523054122925,0.06942147761583328,0.9138211011886597,0.06409046798944473,0.26596173644065857,1.3206781383235222,0.05258926073834794,0
,,,,,,1756197491.277498,-0.9318378931416365,-2.11237357064862,0.2224901313088958,1.2855085134506226,-0.027098294347524643,-0.7722370028495789,0.4366932511329651,-0.34972551465034485,1.2857940953786398,-0.02107670337718402,0
,,,,,,1756197491.3281827,-0.8673130112527218,-2.1022641888370424,0.1778858304912422,1.3273417949676514,0.004425246734172106,0.533275306224823,0.4219951629638672,0.4596443772315979,1.327349171648743,0.00333390416509194,0
,,,,,,1756197491.378799,-0.8014861744731723,-2.0865743719244394,0.22102562368877543,1.4828097820281982,0.024732304736971855,0.12114152312278748,0.8327265977859497,0.027854163199663162,1.4830160270799895,0.016677804465707984,0
,,,,,,1756197491.4294019,-0.7237744733722282,-2.0681769426023324,0.2318121518898574,1.6754963397979736,0.05578179284930229,1.1743285655975342,0.39662647247314453,0.3657722473144531,1.6764246458131928,0.03328040511828439,0
,,,,,,1756197491.480855,-0.642998150277875,-2.043101542898717,0.29883725870191835,1.7641371488571167,0.08716919273138046,1.4936792850494385,0.7019919157028198,0.3551275432109833,1.7662894293232798,0.049371645838363246,0
,,,,,,1756197491.5314162,-0.5576579818779834,-2.0111081503502235,0.3404485867835804,1.8669109344482422,-0.03550119698047638,-1.0284613370895386,0.4901473820209503,-0.27450597286224365,1.867248449497135,-0.01901371836967451,0
,,,,,,1756197491.5822256,-0.467162172140878,-1.9853208354232244,0.25968102367469864,1.8869633674621582,-0.12213978916406631,-2.727513313293457,0.6231054663658142,-1.354372501373291,1.890912181525406,-0.06463805322481926,0
,,,,,,1756197491.632723,-0.3739473524843235,-1.9729282437360443,0.10799269017829419,1.8344736099243164,-0.1273912638425827,-3.1008379459381104,0.36914703249931335,-1.0705868005752563,1.8388915029474044,-0.06933164895073969,0
,,,,,,1756197491.6833894,-0.2818688853306638,-1.9754779117054375,-0.053689581659834874,1.9502633810043335,-0.14818066358566284,-3.797170877456665,1.0159952640533447,-0.8864734768867493,1.9558846500617415,-0.07583411704969094,0
,,,,,,1756197491.734047,-0.1810140484756296,-1.9931549134712983,-0.1963397762519929,2.176788330078125,0.04468321055173874,0.7366513609886169,0.8233356475830078,0.2573171555995941,2.1772468907474694,0.020524244627229137,0
,,,,,,1756197491.7845173,-0.06921149167933797,-2.010619017444853,-0.1436562085158836,2.3979060649871826,0.03555925562977791,1.010421872138977,0.8731793761253357,0.188420370221138,2.398169709833576,0.014828207787117532,0
,,,,,,1756197491.835152,0.053737324992981214,-2.0240509865552654,-0.08706671335909005,2.513178586959839,0.047336917370557785,1.956269383430481,0.493110328912735,0.6275360584259033,2.5136243541348016,0.018833249980511987,0
,,,,,,1756197491.8858662,0.17855887122113806,-2.0286244260447828,-0.009067437921383183,2.4612698554992676,-0.02488255500793457,-0.00010020483750849962,0.005107109900563955,0.023140432313084602,2.4613956291366708,-0.010109296751201553,0
,,,,,,1756197491.92746,0.2761247322955255,-2.030067196926302,-0.007917413006150122,2.4006896018981934,0.009254995733499527,0.35626453161239624,-0.0001178054662887007,0.09940607100725174,2.4007074414863907,0.0038551214105345013,0
,,,,,,1756197491.978184,0.39441644804715653,-2.0288563546880907,0.02640791051244178,2.307767391204834,0.04888373613357544,1.4521698951721191,0.2074611485004425,0.34146973490715027,2.3082850672234447,0.02117909590937456,0
,,,,,,1756197492.028769,0.5079393447650937,-2.0205000419831975,0.08880227980732085,2.2816944122314453,-0.02770245634019375,-0.5978174209594727,0.5562132000923157,-0.15005415678024292,2.281862576251138,-0.012140580755453628,0
,,,,,,1756197492.0792074,0.6234638225424103,-2.0139354718756115,0.042318619556816865,2.3267414569854736,-0.03689885511994362,-1.101591944694519,-0.12950251996517181,-0.17170941829681396,2.3270340206288447,-0.015857267760504713,0
,,,,,,1756197492.1299922,0.7376590092944736,-2.013578900916812,-0.016915463958278483,2.1958742141723633,-0.06377459317445755,-1.8161123991012573,-0.05266829580068588,-0.6016350984573364,2.1968001190826763,-0.029034755603454813,0
,,,,,,1756197492.1804488,0.8436286783500903,-2.023185808313125,-0.12219543265299183,2.0311992168426514,-0.08681993186473846,-2.4487433433532715,0.3210934102535248,-1.2664920091629028,2.0330538505094244,-0.04271718709950489,0
,,,,,,1756197492.2311697,0.9398847217259575,-2.044641308416103,-0.25057335597961855,1.9511425495147705,-0.10482210665941238,-2.6927523612976074,0.8197280764579773,-0.5257805585861206,1.9539562232996717,-0.05367185231903458,0
,,,,,,1756197492.2822428,1.0347341811972903,-2.080126020767411,-0.38928225922119564,2.0683627128601074,-0.03165473788976669,-1.1488624811172485,0.03339654952287674,0.4684504568576813,2.06860492467288,-0.015303054270382714,0
,,,,,,1756197492.3328185,1.128266814506314,-2.1171359252530557,-0.36038686478388143,1.9286327362060547,0.08377844095230103,1.9017647504806519,0.2615039348602295,1.233437418937683,1.9304515167012228,0.04341200017049204,0
,,,,,,1756197492.3843226,1.2188521920328645,-2.1417212521643507,-0.24839626297206377,1.8031775951385498,0.11641059815883636,2.449547290802002,0.2506887912750244,0.8422659635543823,1.8069313398614077,0.06446912156615567,0
,,,,,,1756197492.434824,1.306304000309468,-2.153313688854652,-0.12749704044683133,1.73259699344635,0.1311429738998413,2.461184024810791,0.5423011779785156,0.7600096464157104,1.7375531132321183,0.07554750651742281,0
,,,,,,1756197492.4853187,1.3944006333884431,-2.1533521130387854,-0.0008459482196945603,1.7861427068710327,0.09273402392864227,1.449824333190918,0.30916067957878113,0.28103137016296387,1.7885483970255258,0.05187202304343062,0
,,,,,,1756197492.5361314,1.483085345643184,-2.148276869765871,0.04149227979932204,1.755944013595581,0.019831141456961632,0.10825788974761963,0.06969253718852997,0.032459940761327744,1.7560559937125138,0.011293240687785996,0
,,,,,,1756197492.586576,1.5687071514581703,-2.144965143379158,0.031835755385751785,1.6649454832077026,-0.034335047006607056,-0.6296876668930054,0.0895959883928299,-0.12073695659637451,1.6652994798253784,-0.020619402409785628,0
,,,,,,1756197492.627267,1.6342230895415857,-2.143654170856687,0.03347147686103269,1.5922539234161377,0.06331310421228409,1.3279520273208618,0.2558135986328125,0.5438692569732666,1.593512191920438,0.03974225878023073,0
,,,,,,1756197492.6777773,1.7116945942177555,-2.1347228612190836,0.09973215987190771,1.48166024684906,0.012181118130683899,-0.31191688776016235,0.10254950076341629,-0.5654790997505188,1.48171031808911,0.008221077490966051,0
,,,,,,1756197492.728359,1.782945971152442,-2.1295433272791153,0.07702923996053769,1.378616452217102,0.0009750809986144304,0.09279264509677887,0.14885172247886658,0.059547483921051025,1.3786167970493552,0.000707289423718126,0
,,,,,,1756197492.778941,1.8501388352725816,-2.124937863770573,0.06357911130347177,1.287256121635437,-0.06656093150377274,-1.0349228382110596,0.005867724772542715,-0.2934926450252533,1.2889758261079054,-0.05166159598631654,0
,,,,,,1756197492.829477,1.912875736740671,-2.1249339427990046,0.030434056611075965,1.2132617235183716,-0.003942177630960941,0.03615989908576012,0.030093658715486526,0.043041128665208817,1.2132681280406419,-0.003249227830548705,0
,,,,,,1756197492.879981,1.9739035356964219,-2.12169484402457,0.05593459630723877,1.3203697204589844,0.09964647144079208,1.540122151374817,0.7251377701759338,0.508756160736084,1.3241244722364802,0.07532582318051698,0
,,,,,,1756197492.9305663,2.0412374350717055,-2.1087885351977036,0.1589716778609391,1.4017382860183716,0.17575135827064514,2.6485869884490967,0.5136647820472717,1.5667366981506348,1.4127132626346006,0.12473012258651595,0
,,,,,,1756197492.9812052,2.1088743620414525,-2.0847940830896152,0.2951254087687083,1.4558987617492676,0.1865057498216629,2.7781624794006348,0.4889822006225586,1.454145073890686,1.467796170856019,0.1274095875392341,0
,,,,,,1756197493.0317738,2.1731158825988834,-2.051818265868575,0.42756572089724254,1.3653159141540527,0.17259633541107178,2.454861879348755,0.18683654069900513,1.4151803255081177,1.3761820520700188,0.12574792712043134,0
,,,,,,1756197493.0823677,2.227794533911615,-2.0142117542290516,0.5440168199210632,1.2493871450424194,0.160727396607399,2.1362369060516357,0.18608354032039642,1.00634765625,1.2596831086497269,0.12794228293831397,0
,,,,,,1756197493.1329668,2.2757195271452315,-1.9724068352250568,0.6546848421356939,1.327627420425415,0.1711050271987915,2.3544883728027344,0.5718029141426086,0.9507530927658081,1.3386080448727853,0.12817376046698864,0
,,,,,,1756197493.183608,2.3221511700280706,-1.9222250186381273,0.769025536808707,1.3546408414840698,0.15266774594783783,2.098660707473755,0.29465654492378235,0.7852230072021484,1.3632165088750439,0.11222625658547228,0
,,,,,,1756197493.2343807,2.3639970111898077,-1.8676814082305804,0.8677459959775277,1.4559242725372314,0.13285839557647705,1.876498818397522,0.6621525287628174,0.5496907234191895,1.461973611471227,0.09100160567435225,0
,,,,,,1756197493.2851248,2.4058600136653663,-1.8027024364608297,0.9747435727435357,1.697621464729309,0.1575872004032135,2.6735968589782715,0.9102752208709717,0.7531039714813232,1.7049200459964706,0.092562966742148,0
,,,,,,1756197493.3356688,2.4455919713192027,-1.7212178916222816,1.1164004336693594,1.9713244438171387,0.14438995718955994,3.0541958808898926,0.957722008228302,0.7555565237998962,1.9766053026662036,0.07311458819795559,0
,,,,,,1756197493.3864412,2.4778247440323127,-1.6277014627115094,1.2620459205841696,1.8977550268173218,0.10192614793777466,2.668694019317627,0.12334203720092773,0.9140686392784119,1.9004902213491779,0.05365724721481179,0
,,,,,,1756197493.4267082,2.4936663918495126,-1.5553483584788645,1.3607202255632451,1.8124878406524658,0.11974604427814484,2.593478202819824,0.5992476344108582,1.1030402183532715,1.816439178071565,0.06597135209545352,0
,,,,,,1756197493.4772563,2.501394762385077,-1.4636898814767567,1.5023437845538334,1.916696310043335,0.14516915380954742,3.2997348308563232,1.0403238534927368,1.3024102449417114,1.9221859504614833,0.07559492867408778,0
,,,,,,1756197493.5280895,2.4941610499622544,-1.3626418411818928,1.6849809174984571,2.1629798412323,0.10196582973003387,3.9028472900390625,0.8889485597610474,1.0633260011672974,2.1653819118136735,0.047106494088417036,0
,,,,,,1756197493.5787234,2.4697725453591617,-1.254365216992485,1.8779453019958388,2.251859426498413,0.0036052283830940723,3.6261584758758545,0.5486031174659729,1.168002724647522,2.2518623124830377,0.0016009992721410912,0
,,,,,,1756197493.6294048,2.4292795925079096,-1.1494875463079726,2.0497350910272862,2.269196033477783,-0.04422291740775108,3.228139877319336,0.6897477507591248,0.8753196597099304,2.269626908717677,-0.019485896971353427,0
,,,,,,1756197493.6799386,2.3719059089960006,-1.0491303106538872,2.2011778240101463,2.4442765712738037,-0.06840895861387253,2.584932327270508,1.0787179470062256,0.40489816665649414,2.4452336785053195,-0.027980101084250635,0
,,,,,,1756197493.7312007,2.29533487118372,-0.9478937475872735,2.299326681242578,2.669170618057251,-0.0840042307972908,0.5854488611221313,0.8995710015296936,0.10330638289451599,2.670492182930325,-0.03146165015155841,0
,,,,,,1756197493.7830386,2.2074868963127674,-0.8463892763760388,2.3038612943479477,2.651296854019165,-0.0230060163885355,-0.25294387340545654,0.0,0.0,2.6513966668384406,-0.008677051370946504,0
,,,,,,1756197493.833488,2.121200851771544,-0.7478649897959209,2.282803180526833,2.56941294670105,-0.0154417734593153,-0.583121657371521,0.007041283417493105,-0.06541966646909714,2.5694593476143073,-0.00600977261101402,0
,,,,,,1756197493.8840249,2.0398919110898763,-0.6505338356755489,2.2564733503357592,2.488436698913574,-0.008922979235649109,-0.42057374119758606,0.08528318256139755,-0.04257522523403168,2.488452696769285,-0.0035857616938996975,0
,,,,,,1756197493.934683,1.9636820472537229,-0.5536687087278961,2.2173650527415703,2.452828884124756,-0.0544874370098114,-1.8071142435073853,0.47728416323661804,-0.34969574213027954,2.4534340047347087,-0.022210467851293613,0
,,,,,,1756197493.985377,1.8947232627802504,-0.45146031492055627,2.133564321552614,2.5157930850982666,-0.013342011719942093,-1.0701578855514526,0.6254444122314453,-0.1364336460828781,2.5158284632114705,-0.005303252767345566,0
,,,,,,1756197494.0359895,1.8298574702019441,-0.3418598541879522,2.0779198401966523,2.545515298843384,-0.037021126598119736,-1.6256928443908691,0.327009916305542,-0.32023897767066956,2.5457844960758784,-0.014542641614275745,0
,,,,,,1756197494.0771255,1.7839721029058009,-0.25183892679529546,2.017863070036862,2.4915900230407715,0.0135643957182765,-0.3162095248699188,3.221811653020268e-07,-1.642965941073271e-07,2.4916269455413094,0.005444018312963042,0
,,,,,,1756197494.1275434,1.7310176381571236,-0.14047273727248016,2.001174682409188,2.460005760192871,-0.046511195600032806,-1.4358305931091309,0.5652344226837158,-0.3340888023376465,2.4604454132327853,-0.01890469338797295,0
,,,,,,1756197494.1781437,1.6860680088511002,-0.02624631852270646,1.904676554073748,2.400177240371704,-0.05366319790482521,-2.509627342224121,0.380667120218277,-0.8926959037780762,2.4007770667031334,-0.022354290320242293,0
,,,,,,1756197494.228763,1.6548794889507037,0.08723192650592881,1.7881174890104368,2.300654172897339,0.03268911689519882,-0.4157324731349945,-9.346866949042423e-14,0.0,2.3008863947690523,0.014207662209466466,0
,,,,,,1756197494.279993,1.6303823444867815,0.1980087711103238,1.7726756345427428,2.2035346031188965,-0.04203301668167114,-1.2162634134292603,-0.13361594080924988,-0.31789037585258484,2.203935462220642,-0.019072956516140188,0
,,,,,,1756197494.3306003,1.6144415802739343,0.3045027938211844,1.6971218375464052,2.0797224044799805,-0.06521156430244446,-1.6946437358856201,-0.04637812450528145,-0.33137935400009155,2.080744536894129,-0.03134562811048903,0
,,,,,,1756197494.381057,1.6084654084126644,0.4059111385639741,1.6119213381144122,1.9562325477600098,-0.07853233069181442,-1.7942631244659424,-0.04955984279513359,-0.38204026222229004,1.957808240834507,-0.04012313570861098,0
,,,,,,1756197494.4317284,1.611834586515558,0.5018775994261582,1.5293115159073418,1.9598227739334106,-0.05379344895482063,-0.9555029273033142,0.6995989084243774,-0.1421256959438324,1.9605608994312071,-0.027441229104489113,0
,,,,,,1756197494.4822946,1.6188414142875356,0.6031569886230891,1.5164309687695932,2.1297264099121094,0.06402189284563065,1.712300419807434,0.8161128759384155,0.5387194752693176,2.130688476488447,0.030052037731474437,0
,,,,,,1756197494.5335894,1.6173048745862248,0.7135902980421638,1.6068920281401486,2.352287530899048,0.04259897395968437,1.354006290435791,0.9315856695175171,0.24695666134357452,2.3526732243568285,0.018107615430971766,0
,,,,,,1756197494.5842292,1.6084465570837991,0.8350453325188413,1.656768101034646,2.5285894870758057,0.00035256677074357867,0.25081226229667664,0.6533505916595459,0.0647256076335907,2.528589511655384,0.00013943218947197152,0
,,,,,,1756197494.6347742,1.5979440947091206,0.9622234672775256,1.6420131438850352,2.519536256790161,-0.06067867577075958,-1.8672226667404175,0.3507728576660156,-0.5336115956306458,2.5202668213848844,-0.02407861700628526,0
,,,,,,1756197494.685418,1.595095954561713,1.0862298281702565,1.5750934240108705,2.4158551692962646,0.05451427027583122,0.9926082491874695,-0.056292105466127396,0.264096200466156,2.4164701538978686,0.02256137748399055,0
,,,,,,1756197494.7364657,1.5890225467178847,1.2063021321312226,1.6440255746479726,2.4619991779327393,0.05460623279213905,1.8786952495574951,0.7779173254966736,0.3619862198829651,2.4626046765165603,0.022175994884919385,0
,,,,,,1756197494.777064,1.5768541316152633,1.3057287729044145,1.7238805397747914,2.601757764816284,0.03948371857404709,2.551438570022583,0.8715446591377258,0.539882481098175,2.6020573457966414,0.015174620956017858,0
,,,,,,1756197494.8275728,1.5490771523023956,1.433541491170396,1.851936211215275,2.596583604812622,-0.016794806346297264,2.329989433288574,0.13145288825035095,0.4648900628089905,2.5966379189832995,-0.006467949699154753,0
,,,,,,1756197494.8782666,1.5097325316585148,1.554003359193164,1.9572438337334361,2.432638168334961,-0.012391519732773304,1.9648770093917847,0.1638946235179901,0.777551531791687,2.43266972846734,-0.005093816548538055,0
,,,,,,1756197494.9288037,1.4609127784711489,1.6614413893172102,2.056753584794242,2.269744634628296,0.026793094351887703,2.0985453128814697,0.2659904956817627,0.7807362675666809,2.2699027680341035,0.011803904964270336,0
,,,,,,1756197494.980119,1.403258381773159,1.7563168605483008,2.1662967564640114,2.1723990440368652,0.056439004838466644,2.363210439682007,0.41572561860084534,0.7451940774917603,2.173132064049362,0.02597419293994822,0
,,,,,,1756197495.030844,1.3360446760380267,1.8406701824444847,2.2899071976907805,2.1671926975250244,0.07540769129991531,2.793790817260742,0.6719688177108765,0.9722526669502258,2.1685042098444205,0.03478107021330024,0
,,,,,,1756197495.0813825,1.2568553790109167,1.9161384667900767,2.4363359375422897,2.20345139503479,0.050329651683568954,2.8014419078826904,0.49973416328430176,0.661393940448761,2.2040261169322273,0.022837309597609056,0
,,,,,,1756197495.13198,1.1679632294164768,1.982761803297858,2.5363406492965628,2.2943341732025146,-0.011768058873713017,0.3716140389442444,0.6523008942604065,0.09266208857297897,2.2943643532653053,-0.0051291376002428205,0
,,,,,,1756197495.1825278,1.0715030853219607,2.0477362958798837,2.5669055799735343,2.312474250793457,0.04112539067864418,1.259595274925232,0.2694687843322754,0.2835213840007782,2.312839911956993,0.017782276204304642,0
,,,,,,1756197495.2332864,0.9728127310366443,2.107454876168121,2.5977216198939543,2.3441333770751953,-0.04581664502620697,-1.1758925914764404,0.619177520275116,-0.20817960798740387,2.344581082939854,-0.019542749817713614,0
,,,,,,1756197495.2838588,0.8731475454912557,2.1725165001327715,2.5581669703568863,2.428081512451172,0.018616506829857826,0.40817317366600037,0.5205377340316772,0.10231584310531616,2.428152879337237,0.007667016924268398,0
,,,,,,1756197495.3344588,0.7712490506051847,2.239030167277969,2.5529356417073057,2.382803201675415,-0.060861703008413315,-1.7479541301727295,0.31067511439323425,-0.6107563376426697,2.383580341588614,-0.025536507931661453,0
,,,,,,1756197495.3851206,0.6776589747725649,2.3085547890922156,2.490354742018693,2.2406866550445557,0.05584680289030075,1.2298333644866943,-0.08305686712265015,0.5742197036743164,2.24138250896357,0.024918809144316108,0
,,,,,,1756197495.4356961,0.5872316834221303,2.370274275969736,2.5543505297846947,2.1333208084106445,0.024994423612952232,0.6184799075126648,0.06162362918257713,0.14260786771774292,2.1334672232798866,0.011715668806876581,0
,,,,,,1756197495.4863086,0.4983802785260275,2.4254114802008915,2.6015993541024014,2.0078907012939453,0.08037201315164566,1.9435937404632568,0.2272026389837265,0.9490166902542114,2.0094986262350965,0.040006723990365936,0
,,,,,,1756197495.526718,0.4280340639243619,2.460622231634204,2.686698972536513,1.8689454793930054,0.09486786276102066,2.1188597679138184,0.15992145240306854,0.5982679128646851,1.8713516816270515,0.05071657310133392,0
,,,,,,1756197495.5874023,0.325020076118931,2.4980420510832535,2.8136184438094984,1.7169904708862305,0.11376573890447617,2.242621421813965,-0.033018700778484344,0.9559961557388306,1.7207553342827682,0.06616209705854813,0
,,,,,,1756197495.6279304,0.25961684572538596,2.5126283502010462,2.9051274685980686,1.6010160446166992,0.1292901337146759,2.1734094619750977,-0.0885840356349945,0.7445229291915894,1.6062279769061611,0.08058019080434826,0
,,,,,,1756197495.6785986,0.1823523578194027,2.5215932888550876,2.9979716406547716,1.4998400211334229,0.04760805517435074,0.3094719648361206,0.026285318657755852,0.05744844675064087,1.5005954204618215,0.0317314345768126,0
,,,,,,1756197495.7292528,0.10934542352010561,2.5312003015695854,2.9973133640703344,1.428170084953308,-0.02487664669752121,-0.4096626341342926,0.15569467842578888,-0.08220243453979492,1.428386726032713,-0.017416784955500406,0
,,,,,,1756197495.779884,0.03997899790500261,2.5424252962599856,2.9920420763658644,1.3887226581573486,0.025209808722138405,0.42404067516326904,0.26643821597099304,0.1468362957239151,1.388951459099784,0.018151241292516558,0
,,,,,,1756197495.8316574,-0.028490693797077436,2.550357136135796,3.021120217602516,1.3232779502868652,0.08367054909467697,1.4084893465042114,0.13009095191955566,0.6439222097396851,1.3259205460740142,0.06314569872915744,0
,,,,,,1756197495.882195,-0.09251950246149455,2.552463431214689,3.0686825613757613,1.2292568683624268,-0.012626065872609615,-0.43629878759384155,0.18978726863861084,-0.1483451873064041,1.2293217097064626,-0.010270938654640238,0
,,,,,,1756197495.9329605,-0.1531402870253478,2.557762710695765,3.068616314336348,1.23513925075531,0.07492634654045105,1.2587922811508179,0.4622056782245636,0.5071856379508972,1.237409764856528,0.06058801991008885,0
,,,,,,1756197495.9834661,-0.21829919577562873,2.5555305863428157,-3.1392649885933688,1.4875359535217285,0.12529638409614563,1.8235446214675903,0.9614351391792297,0.49710941314697266,1.4928035359307557,0.08403246987029171,0
,,,,,,1756197496.034791,-0.2966752339498373,2.5457452327212793,-3.0370363108621965,1.576296329498291,0.14236855506896973,2.3389246463775635,0.27425551414489746,0.870814859867096,1.5827125209153465,0.09007400226700159,0
,,,,,,1756197496.085388,-0.3715153310781287,2.5269457388743635,-2.9192767209004575,1.4596885442733765,0.15410806238651276,2.3614461421966553,0.1731424629688263,1.1022406816482544,1.4678010564022137,0.1051863319324595,0
,,,,,,1756197496.1360402,-0.4382562322040552,2.500180498378686,-2.798682783471628,1.4509230852127075,0.17354176938533783,2.586663246154785,0.5322144031524658,1.0641567707061768,1.4612647073424292,0.11904231039247916,0
,,,,,,1756197496.1764598,-0.4905870478014904,2.472052785087797,-2.7050654780247676,1.521496295928955,0.11225664615631104,1.4457443952560425,0.45186156034469604,0.3733513355255127,1.5256318471806343,0.07364698655951367,0
,,,,,,1756197496.2372413,-0.5705979540561806,2.4241248417231644,-2.613228855127465,1.5759481191635132,0.11163250356912613,1.801405429840088,0.4134226143360138,0.5303641557693481,1.5798969238998237,0.07071701955081004,0
,,,,,,1756197496.2777765,-0.620905228979963,2.3870910983216627,-2.53460097975478,1.4936506748199463,0.13672375679016113,2.1578309535980225,0.11971535533666611,0.8592393398284912,1.499895237695252,0.09128225229340693,0
,,,,,,1756197496.3283699,-0.6747317534821878,2.3369850260495166,-2.422740045843271,1.4858137369155884,0.16044101119041443,2.432249069213867,0.5298376679420471,0.8711839914321899,1.4944509958104575,0.10756513290181498,0
,,,,,,1756197496.3790362,-0.723329505140492,2.278771858023701,-2.2991831909527587,1.4773106575012207,0.15920290350914001,2.414975881576538,-0.0015985064674168825,1.0717401504516602,1.4858641738908807,0.10735106229358342,0
,,,,,,1756197496.4295564,-0.7622291899443338,2.218012027202462,-2.1792304945167094,1.471611499786377,0.17556026577949524,2.6522281169891357,0.7304444313049316,1.0069701671600342,1.4820464949602885,0.11873680519690581,0
,,,,,,1756197496.4802063,-0.7951188732356633,2.1477594038856482,-2.040705023262412,1.602079153060913,0.1748591661453247,2.8417656421661377,0.4886097013950348,1.1482977867126465,1.611593416671032,0.10871481646384445,0
,,,,,,1756197496.5308528,-0.8201901634123479,2.068556750239108,-1.894712009490424,1.818155288696289,0.17298825085163116,3.1885569095611572,1.029205322265625,0.9045297503471375,1.826366225253575,0.09485937401572987,0
,,,,,,1756197496.581365,-0.8369820062071467,1.9725226277075751,-1.7243327257974679,2.135589838027954,0.13562583923339844,3.783102512359619,1.131951928138733,0.9939835071563721,2.139892129186896,0.06342226473101888,0
,,,,,,1756197496.6332512,-0.8404179107022864,1.8604104219979334,-1.5281057350998648,2.342350721359253,0.026989908888936043,3.908160448074341,0.7720771431922913,1.0303518772125244,2.3425062128058585,0.011522063821283674,0
,,,,,,1756197496.6838489,-0.8274642324112731,1.7438889660618415,-1.342780914065956,2.2862582206726074,-0.07954671233892441,3.175210952758789,0.31163448095321655,1.1218485832214355,2.2876416526713728,-0.03477937691582282,0
,,,,,,1756197496.7344222,-0.7998817746626861,1.6356948079828912,-1.2012284566430431,2.196227788925171,-0.06754591315984726,2.4464528560638428,0.5315405130386353,0.6321541666984558,2.19726624495798,-0.030745730676349232,0
,,,,,,1756197496.785146,-0.7573548063025197,1.5344367382639288,-1.0852919846031652,2.2079145908355713,-0.005720407236367464,2.1919617652893066,0.55681312084198,0.5726456642150879,2.2079220012227694,-0.0025908585688062943,0
,,,,,,1756197496.8365924,-0.7018139511186601,1.437721344731655,-1.013472605334479,2.2979772090911865,-0.034027498215436935,-0.29101720452308655,0.6148129105567932,-0.014456517994403839,2.298229127858517,-0.014806505216364192,0
,,,,,,1756197496.8872135,-0.6404509827867516,1.3381566319349247,-1.002493993032727,2.3746321201324463,0.057109322398900986,1.3133805990219116,0.5814862847328186,0.4493037760257721,2.3753187534875355,0.024045120603309458,0
,,,,,,1756197496.927758,-0.584996021841019,1.2606160272855937,-0.9233672298166014,2.364736318588257,0.05978892743587494,2.376333475112915,0.38314464688301086,0.7225354313850403,2.3654920359820015,0.025278163856814806,0
,,,,,,1756197496.9783373,-0.5079381086081385,1.172505689608689,-0.7994124615944121,2.34602427482605,0.042118869721889496,2.539893627166748,0.6342588067054749,0.574596643447876,2.346402330645736,0.017951368101902627,0
