mppi_config,mppi_model,sim_model,track_choice,dt,V_target,t,x,y,yaw,vx,vy,omega,throttle,steering,speed,beta,comp_sat
,,,,,,1756197415.9539812,1.3536477828694746,-1.9013235861618847,0.9076907569310929,0.9699799418449402,0.1453666388988495,1.8562597036361694,0.8060961961746216,0.9115504622459412,0.9808121875702106,0.14875851550946365,1
,,,,,,1756197416.0049517,1.3790563187959821,-1.8524052176360457,1.0088740012290394,1.273777723312378,0.1489914208650589,1.700205683708191,0.7987914085388184,0.5815329551696777,1.2824617467582626,0.11643904918554832,0
,,,,,,1756197416.0555394,1.4075134208274498,-1.7888797301191635,1.1043122229021287,1.5439313650131226,0.14048753678798676,2.087724208831787,0.8436229228973389,0.267231285572052,1.5503099070392474,0.090743486944379,0
,,,,,,1756197416.1062994,1.4381254721927499,-1.7112493849858958,1.1728181358251573,1.8357553482055664,0.07331733405590057,1.211618185043335,0.8436229228973389,0.267231285572052,1.837218857387003,0.039917295593227105,0
,,,,,,1756197416.1574821,1.470708710307902,-1.6199162923420976,1.2276319288804411,2.0857837200164795,0.054541900753974915,1.1012941598892212,0.8312745690345764,0.2248009443283081,2.0864967159388583,0.02614339809767547,0
,,,,,,1756197416.2081928,1.5018538812594031,-1.5195023023239502,1.2765421881820218,2.1260032653808594,0.04133603721857071,0.9337941408157349,0.4324228763580322,0.20166361331939697,2.1264050772096583,0.019440623763848315,0
,,,,,,1756197416.2596736,1.53104420917623,-1.418752923033139,1.2841603658212322,2.0695419311523438,-0.004526874981820583,-0.13339893519878387,1.642422648728825e-05,-4.21530148742022e-06,2.069546882144706,-0.0021873766817135164,0
,,,,,,1756197416.3002415,1.5544405379920858,-1.340809957914122,1.2787284296465997,1.9995481967926025,-0.006372389383614063,-0.1322227418422699,0.00043060447205789387,0.0014468106674030423,1.9995583508972685,-0.0031869038317769334,0
,,,,,,1756197416.3516717,1.583366120313641,-1.2465575777869002,1.2726035360065524,1.9304463863372803,-0.005585807841271162,-0.1060556173324585,0.00488071097061038,0.006108010187745094,1.930454467676434,-0.002893523638768814,0
,,,,,,1756197416.4024065,1.6109186845392323,-1.1557034185726724,1.2843621901195932,1.8425211906433105,0.0452139638364315,0.9577846527099609,0.134022057056427,0.252876877784729,1.843075864009793,0.024534258723185712,0
,,,,,,1756197416.454493,1.6317475382853899,-1.06808450545671,1.343067128883226,1.729488730430603,0.08690263330936432,1.6215635538101196,0.1060410887002945,0.46786993741989136,1.7316706778029594,0.05020536100996119,0
,,,,,,1756197416.5051625,1.642924431394834,-0.9841251422069544,1.4369022545373211,1.6461546421051025,0.12460330128669739,2.165462017059326,0.5434121489524841,0.29956451058387756,1.6508637401117396,0.07554949012929939,0
,,,,,,1756197416.555735,1.6466689897326814,-0.8996881070115291,1.5132202653993685,1.678688406944275,0.10126040875911713,1.7987500429153442,0.21481294929981232,0.5593947172164917,1.6817397057782668,0.060248143151573334,0
,,,,,,1756197416.6063344,1.6429974514845067,-0.8179558260275199,1.6052920295183626,1.5614811182022095,0.11526059359312057,1.8306928873062134,-0.02839616872370243,0.5711906552314758,1.5657293147084719,0.07368128636424626,0
,,,,,,1756197416.6571863,1.6353237823835627,-0.7400395012904327,1.6469062575018867,1.5644594430923462,0.03505440428853035,0.49940088391304016,0.2922838628292084,0.143428772687912,1.5648521209177684,0.022402971023449438,0
,,,,,,1756197416.7089126,1.6308584428362882,-0.656582616845137,1.6111156200773675,1.8307061195373535,-0.07345075160264969,-1.360205888748169,0.8431079983711243,-0.24143223464488983,1.832179005725835,-0.04010003390702219,0
,,,,,,1756197416.759543,1.6333478937852166,-0.5600341638673301,1.5426241761639652,2.07269024848938,-0.0654936134815216,-1.3326278924942017,0.8203290104866028,-0.20481351017951965,2.073724735732743,-0.03158785017338251,0
,,,,,,1756197416.8002923,1.638070345393645,-0.47806403058102326,1.5188399071588894,2.017066478729248,-0.01330282911658287,-0.23027652502059937,0.08330608159303665,-0.014325357973575592,2.017110345240367,-0.006595041060558071,0
,,,,,,1756197416.8512769,1.643697470354885,-0.37877578239583365,1.5171420254789572,1.9472171068191528,0.0052552856504917145,0.11986362189054489,-0.033164430409669876,0.052097342908382416,1.9472241984723846,0.0026988633534942184,0
,,,,,,1756197416.9019291,1.648151795453608,-0.28293641484667104,1.5275162278657368,1.871024489402771,0.02947084978222847,0.6398825645446777,-0.008916393853724003,0.17213618755340576,1.8712565753877224,0.015749880920742046,0
,,,,,,1756197416.952595,1.6492413166518582,-0.19105226962780866,1.5603642465072944,1.7895478010177612,0.02997562289237976,0.4641418159008026,0.04138261824846268,0.1234571784734726,1.789798835091612,0.016748823290187394,0
,,,,,,1756197417.0033886,1.6481540774909271,-0.10306341048817412,1.5783507022044283,1.7178205251693726,0.0037917231675237417,-0.02115437388420105,0.056606393307447433,0.015795668587088585,1.7178247098751833,0.002207283563142985,0
,,,,,,1756197417.0541298,1.647586530241723,-0.018492854240732787,1.5764142354115491,1.65040922164917,0.0100579634308815,0.29368069767951965,0.06655662506818771,0.10177955031394958,1.6504398691055049,0.006094148521222199,0
,,,,,,1756197417.1048288,1.6458364074589313,0.06257942069887243,1.5916076159777865,1.5677833557128906,0.0459882952272892,0.9951705932617188,-0.05244287848472595,0.42664650082588196,1.568457705438143,0.02932491389852893,0
,,,,,,1756197417.1555367,1.638834585560158,0.13842038580591695,1.6549491795059685,1.4623223543167114,0.07726727426052094,0.9658839106559753,0.10100498050451279,0.2907572090625763,1.4643622842746324,0.052789650590774624,0
,,,,,,1756197417.206332,1.627906308618119,0.20903290004051567,1.703550517804503,1.3977446556091309,0.05598951503634453,0.6273388266563416,0.33123698830604553,0.2003944218158722,1.398865593285464,0.04003563691588835,0
,,,,,,1756197417.2571378,1.6151801314264478,0.27821801594192797,1.73676050227762,1.4180831909179688,0.04758845269680023,0.6663644909858704,0.7916144728660583,-0.1335168331861496,1.4188814598810444,0.033545705221024125,0
,,,,,,1756197417.309377,1.603005915976024,0.3536526593290579,1.7198750956466382,1.689056396484375,-0.0496782623231411,-0.8616253733634949,0.7884671688079834,-0.1537676304578781,1.6897868031950745,-0.02940336688687909,0
,,,,,,1756197417.3499858,1.5955635835827804,0.4238641835841067,1.68363626189147,1.8523205518722534,-0.05811672285199165,-1.0618541240692139,0.47425973415374756,-0.1891324371099472,1.853232036298581,-0.031364800270547576,0
,,,,,,1756197417.400576,1.5907249746543364,0.5182368486438987,1.615017617495835,1.9529013633728027,-0.08336944878101349,-1.6889337301254272,9.24089181353338e-05,1.650170815992169e-05,1.954680076138651,-0.042664140840535214,0
,,,,,,1756197417.4516098,1.5899585688531923,0.6146038912672774,1.586662545865655,1.8861750364303589,-0.00977012887597084,-0.14556558430194855,9.24089181353338e-05,1.650170815992169e-05,1.8862003402266998,-0.005179816988323574,0
,,,,,,1756197417.5024288,1.5891615520926532,0.707540196323501,1.5797906282882512,1.8178002834320068,-0.0074976724572479725,-0.1309032291173935,-1.6491949281771667e-05,-4.2364939872641116e-05,1.8178157457613136,-0.004124561982251479,0
,,,,,,1756197417.553171,1.588961884466522,0.7970732566784992,1.5733273791591031,1.7500693798065186,-0.0075207240879535675,-0.12682116031646729,-1.6491949281771667e-05,-4.2364939872641116e-05,1.7500855394600514,-0.0042973597954741325,0
,,,,,,1756197417.6038594,1.5893369128263992,0.8832331364290551,1.5670678031244358,1.6830394268035889,-0.007597687654197216,-0.12279907613992691,3.8578687963308766e-05,-1.745830559229944e-05,1.683056575707734,-0.004514235331482859,0
,,,,,,1756197417.6546218,1.5903168405261374,0.9660382538245328,1.5596452870278426,1.6159096956253052,-0.010492032393813133,-0.165032297372818,0.06256696581840515,-0.010638052597641945,1.615943757424626,-0.00649286589664689,0
,,,,,,1756197417.7052603,1.5913271804180134,1.0454981907969196,1.561462498166714,1.5499016046524048,0.011052630841732025,0.17953982949256897,0.16805681586265564,0.07178189605474472,1.5499410133139335,0.007131061390171125,0
,,,,,,1756197417.7561102,1.5912797293295409,1.1216946222980813,1.568922260588858,1.4849544763565063,0.008814331144094467,0.12649738788604736,0.012031015008687973,0.05843065679073334,1.4849806359965585,0.005935688782052024,0
,,,,,,1756197417.8068082,1.5922858947436338,1.196340668102334,1.5527355642221312,1.5347790718078613,-0.044475480914115906,-0.6960229873657227,0.8988193869590759,-0.05078209191560745,1.5354233512819655,-0.028970317998260255,0
,,,,,,1756197417.8573313,1.595046542672817,1.2795626692187323,1.5545070577480358,1.8404654264450073,0.05645649507641792,1.2289217710494995,0.884896457195282,0.30042600631713867,1.8413311276833715,0.030665502559206585,0
,,,,,,1756197417.9078805,1.5925519674334967,1.3699439242332294,1.5963915158623254,1.7610160112380981,0.02651958540081978,0.3100320100784302,-0.12918731570243835,0.08513295650482178,1.761215682489448,0.01505811462858736,0
,,,,,,1756197417.958613,1.5888221856700788,1.4565184391007353,1.6104589272321794,1.6909555196762085,0.0162836704403162,0.2593737840652466,0.05626584216952324,0.34293800592422485,1.6910339226184805,0.009629565607986978,0
,,,,,,1756197418.0093374,1.5818880320833637,1.5385915021098633,1.6571305713226938,1.6012324094772339,0.058811742812395096,0.781568169593811,0.2679961323738098,0.21356743574142456,1.6023120951465415,0.03671254573565958,0
,,,,,,1756197418.0600073,1.5710917168538179,1.6174720038161334,1.6964428859973786,1.576755404472351,0.05136188119649887,0.7767907977104187,0.2679961323738098,0.21356743574142456,1.5775917242343822,0.03256289849483265,0
,,,,,,1756197418.1004643,1.5603585319613367,1.6801875208953683,1.7275557392104541,1.6385589838027954,0.051431283354759216,0.7973573207855225,0.7353076934814453,0.3896797001361847,1.6393659506981249,0.03137781646388493,0
,,,,,,1756197418.1513958,1.5410224874685876,1.763969990443147,1.7971029073198719,1.8376749753952026,0.09379585087299347,1.689421534538269,0.7353076934814453,0.3896797001361847,1.8400671120463912,0.0509962474275206,0
,,,,,,1756197418.2022076,1.512003813432657,1.8545462471336762,1.8851347452537752,1.8996793031692505,0.09271267801523209,1.8867157697677612,-0.03677457571029663,0.029472192749381065,1.9019403501567458,0.04876569065934322,0
,,,,,,1756197418.2526846,1.4796089874019431,1.9425145807427202,1.9127396638127512,1.8344632387161255,0.004018174950033426,0.026700282469391823,-0.03677457571029663,0.029472192749381065,1.8344676393795516,0.002190378329285887,0
,,,,,,1756197418.3044786,1.4462888384303239,2.024853509865025,1.9672303670799105,1.694557785987854,0.09501120448112488,1.7669334411621094,0.3861831724643707,0.8691120147705078,1.697219260740642,0.056009792857359644,0
,,,,,,1756197418.3555512,1.405400962530182,2.098401759266951,2.0763272279523783,1.6627808809280396,0.1395711600780487,2.4729015827178955,0.3861831724643707,0.8691120147705078,1.668628288956339,0.08374209156927483,0
,,,,,,1756197418.405962,1.3552818931626691,2.1653877906951444,2.2033499885922425,1.7106292247772217,0.15111851692199707,2.6783435344696045,0.5920711159706116,0.8420859575271606,1.7172912248126766,0.08811215775147792,0
,,,,,,1756197418.457314,1.2964424070878233,2.2286130074237613,2.307261201463622,1.7358072996139526,0.11014436185359955,1.87470543384552,0.5986911058425903,0.549885094165802,1.7392983533141229,0.0633692968135512,0
,,,,,,1756197418.5081108,1.2299551877310175,2.2879420754178375,2.4110673201230615,1.8435407876968384,0.11739164590835571,2.2033636569976807,0.5986911058425903,0.549885094165802,1.8472745963800163,0.0635914134616962,0
,,,,,,1756197418.558722,1.1530383277346155,2.342513207569179,2.537252715426981,1.9428404569625854,0.1315586268901825,2.967655658721924,0.5780887603759766,0.9210911393165588,1.9472895813206157,0.06761136807592143,0
,,,,,,1756197418.609499,1.0659375748895998,2.388046826970135,2.6867792979430223,1.9921540021896362,0.11161351948976517,3.001363515853882,0.5780887603759766,0.9210911393165588,1.9952782127245006,0.05596804003447581,0
,,,,,,1756197418.6499572,0.992176737641109,2.4157444047446153,2.800137345486953,1.9267215728759766,0.09674763679504395,2.63089656829834,0.4700453579425812,0.667357325553894,1.929149067493516,0.05017146617677523,0
,,,,,,1756197418.7006078,0.8982858629275262,2.4386904976034383,2.9256944009560533,1.9390748739242554,0.10163113474845886,2.4442429542541504,0.850628137588501,0.5652055144309998,1.9417364018410497,0.05236426283938337,0
,,,,,,1756197418.751339,0.7977034952352194,2.4503327545070137,3.0505292342777452,2.1450424194335938,0.09565448760986328,2.5964629650115967,0.850628137588501,0.5652055144309998,2.147174134104971,0.044563761237422235,0
,,,,,,1756197418.8019114,0.687925488074164,2.450333319440673,-3.1019413659594393,2.2074272632598877,0.06601061671972275,2.5436882972717285,0.44017529487609863,0.6282702684402466,2.208414029140088,0.029894960478659454,0
,,,,,,1756197418.8530478,0.5796485455870278,2.438608557529593,-3.0001973980206698,2.1153993606567383,0.04151638224720955,1.4465608596801758,0.1137680858373642,0.3371223211288452,2.115806717321276,0.01962327016836616,0
,,,,,,1756197418.9040458,0.4789262861239734,2.4178275688391606,-2.912928027108108,1.9718600511550903,0.08020826429128647,1.9690717458724976,-0.03067123331129551,0.5599561333656311,1.9734906706143753,0.040654036926179575,0
,,,,,,1756197418.9549987,0.3875852568198009,2.3883707496482938,-2.8157187292603916,1.8444541692733765,0.08600310981273651,1.7382320165634155,0.13051243126392365,0.44958367943763733,1.8464581548054106,0.046594197946451234,0
,,,,,,1756197419.0055342,0.3058976063104428,2.352007748238782,-2.717579729024228,1.7025386095046997,0.11366233974695206,2.082348346710205,0.050293851643800735,0.5352659821510315,1.7063284690618472,0.06666158771330816,0
,,,,,,1756197419.0562625,0.23430629204357317,2.310122342131935,-2.6231208294387947,1.5854381322860718,0.11115287244319916,1.7763662338256836,0.5707606673240662,0.7964507937431335,1.5893297431178721,0.06999408671303735,0
,,,,,,1756197419.1072986,0.16938804854551331,2.2614949914691422,-2.510407793049892,1.669626235961914,0.14892733097076416,2.5497593879699707,0.5707606673240662,0.7964507937431335,1.6762550873069482,0.08896256732296598,0
,,,,,,1756197419.15776,0.10894893171232785,2.2028957599295143,-2.382947039025846,1.62564218044281,0.14271661639213562,2.434842824935913,0.11796122789382935,0.9488926529884338,1.631894767265731,0.08756641141883259,0
,,,,,,1756197419.2084777,0.059886206262939404,2.1413894963206372,-2.2645535720848704,1.4906672239303589,0.1340056210756302,1.9146723747253418,0.14710290729999542,0.6002675890922546,1.4966784153518446,0.08965540834987633,0
,,,,,,1756197419.2506175,0.027956130327419122,2.0923950787448504,-2.1905687248661914,1.3996468782424927,0.12463544309139252,1.7694460153579712,0.14710290729999542,0.6002675890922546,1.4051851755012728,0.0888135221968176,0
