file,mppi_model,sim_model,track_choice,dt,comp_sat,duration_s,samples,mean_dt_s,distance_m,speed_mean,speed_max,lat_mean_abs_m,lat_rms_m,lat_max_abs_m,lag_mean_abs_m,lag_rms_m,pos_mean_m,pos_rms_m,pos_max_m,int_abs_lat_m_s,abs_lat_per_s_m,int_pos_m_s,pos_err_per_s_m,tib_<5cm,tib_<10cm,tib_<20cm,thr_mean,int_abs_thr,ste_rms,beta_mean_abs_deg,beta_max_deg
/home/maarten/Documents/Thesis/log_Dart/dart_log_car1_20250826_103649.csv,Kinematic_Bicycle,dynamic,racetrack_vicon_2,0.05,175,59.299160957336426,1187,0.04995717014097424,99.03368932753983,1.668796878302348,2.5264351442646125,0.06484607658318996,0.08810349117080454,0.38410501515704465,0.06105542101307994,0.09056969307231158,0.10094276615007076,0.1263530548095168,0.40883467946883545,3.8511099607735564,0.06494375128754838,5.993237999154299,0.10106783810088331,0.5159182316112707,0.795209679201132,0.9596323369450761,0.29209581926433636,17.80918125695903,0.4828986252808983,2.5864414240368654,10.194571293081514
/home/maarten/Documents/Thesis/log_Dart/dart_log_car1_20250826_103807.csv,Dynamic_Bicycle,dynamic,racetrack_vicon_2,0.05,72,53.154712438583374,1064,0.04995743650242798,111.10004987732975,2.0879800095723584,2.9987325680699937,0.14557218933112975,0.1925542724733516,0.8006894669816139,0.1761147808241328,0.27045612027712834,0.2524987368494654,0.3319994892211406,1.0014883339246203,7.750994505122577,0.1458195172079676,13.429290211053942,0.25264533650841525,0.2491280540669072,0.4565295271962434,0.7422834526927053,0.4208772133085559,23.0431035543297,0.6866005359870415,2.138016625303288,11.575047446983994
